step,K,T_I,T_D,P,I,D,ds,left speed,right speed
125,0.005,9999999999,0.25,-0.12182857142857145,-4.4073874290121635e-11,-0.05859375,-0.13042232147264532,2.130422321472645,1.8695776785273548
126,0.005,9999999999,0.25,-0.10111428571428561,-4.472100571875777e-11,0.08091517857142903,0.029800892812422417,1.9701991071875775,2.0298008928124225
127,0.005,9999999999,0.25,-0.12039999999999992,-4.549156571883483e-11,-0.07533482142857151,-0.14573482147406303,2.145734821474063,1.854265178525937
128,0.005,9999999999,0.25,-0.11468571428571422,-4.62255542903368e-11,0.022321428571428492,-0.04236428576051128,2.0423642857605113,1.9576357142394887
129,0.005,9999999999,0.25,-0.11325714285714283,-4.695040000469499e-11,0.005580357142856984,-0.05767678576123625,2.0576767857612364,1.9423232142387636
130,0.005,9999999999,0.25,-0.09611428571428561,-4.7565531433327936e-11,0.06696428571428603,0.02084999995243489,1.979150000047565,2.0208499999524348
131,0.005,9999999999,0.25,-0.09682857142857146,-4.818523429053276e-11,-0.0027901785714290472,-0.049618750048185736,2.049618750048186,1.9503812499518143
132,0.005,9999999999,0.25,-0.09182857142857145,-4.877293714773439e-11,0.01953125,-0.022297321477344395,2.0222973214773443,1.9777026785226557
133,0.005,9999999999,0.25,-0.08968571428571423,-4.9346925719220364e-11,0.008370535714286031,-0.031315178620775125,2.0313151786207753,1.968684821379225
134,0.005,9999999999,0.25,-0.11039999999999993,-5.005348571929101e-11,-0.08091517857142849,-0.1413151786214819,2.1413151786214817,1.858684821378518
135,0.005,9999999999,0.25,-0.09111428571428562,-5.063661714792075e-11,0.07533482142857151,0.03422053566364927,1.9657794643363506,2.0342205356636494
136,0.005,9999999999,0.25,-0.06682857142857145,-5.1064320005106375e-11,0.09486607142857097,0.0780374999489352,1.9219625000510647,2.0780374999489353
137,0.005,9999999999,0.25,-0.061828571428571455,-5.146002286228881e-11,0.01953125,0.007702678519968524,1.9922973214800315,2.0077026785199683
138,0.005,9999999999,0.25,-0.07039999999999992,-5.191058286233387e-11,-0.03348214285714246,-0.053882142909052966,2.053882142909053,1.946117857090947
139,0.005,9999999999,0.25,-0.061114285714285614,-5.230171429094441e-11,0.03627232142857151,0.025158035661984185,1.9748419643380157,2.0251580356619843
140,0.005,9999999999,0.25,-0.05397142857142853,-5.2647131433836087e-11,0.027901785714285476,0.023930357090209818,1.9760696429097901,2.02393035709021
141,0.005,9999999999,0.25,-0.05968571428571423,-5.302912000530286e-11,-0.022321428571428492,-0.03200714291017184,2.032007142910172,1.9679928570898282
142,0.005,9999999999,0.25,-0.04039999999999992,-5.328768000532872e-11,0.07533482142857151,0.08493482137528391,1.9150651786247161,2.084934821375284
143,0.005,9999999999,0.25,-0.048971428571428534,-5.36010971482172e-11,-0.033482142857143016,-0.032453571482172636,2.0324535714821725,1.9675464285178275
144,0.005,9999999999,0.25,-0.05111428571428561,-5.3928228576821346e-11,-0.008370535714285476,-0.009484821482499316,2.0094848214824994,1.9905151785175006
145,0.005,9999999999,0.25,-0.01897142857142853,-5.4049645719690623e-11,0.12555803571428548,0.15658660708880728,1.8434133929111927,2.156586607088807
146,0.005,9999999999,0.25,-0.03325714285714284,-5.4262491433997626e-11,-0.055803571428571515,-0.039060714339976835,2.039060714339977,1.9609392856600232
147,0.005,9999999999,0.25,-0.035399999999999925,-5.448905143402028e-11,-0.008370535714285476,0.00622946423122555,1.9937705357687745,2.0062294642312257
148,0.005,9999999999,0.25,-0.02039999999999992,-5.4619611434033335e-11,0.05859375,0.08819374994538047,1.9118062500546196,2.0881937499453804
149,0.005,9999999999,0.25,-0.05397142857142853,-5.4965028576925026e-11,-0.13113839285714302,-0.13510982148353656,2.1351098214835367,1.8648901785164633
150,0.005,9999999999,0.25,-0.031114285714285615,-5.516416000551636e-11,0.08928571428571452,0.10817142851626475,1.8918285714837353,2.1081714285162647
151,0.005,9999999999,0.25,-0.03897142857142853,-5.541357714839844e-11,-0.030691964285714524,-0.01966339291255663,2.0196633929125567,1.9803366070874433
152,0.005,9999999999,0.25,-0.021114285714285613,-5.5548708576983385e-11,0.06975446428571452,0.09864017851588021,1.9013598214841199,2.0986401785158804
153,0.005,9999999999,0.25,0.028885714285714386,-5.536384000553633e-11,0.1953125,0.27419821423035057,1.7258017857696495,2.2741982142303505
154,0.005,9999999999,0.25,-0.0032571428571428387,-5.538468571982412e-11,-0.12555803571428603,-0.07881517862681355,2.0788151786268134,1.9211848213731864
155,0.005,9999999999,0.25,-0.021114285714285613,-5.5519817148409065e-11,-0.06975446428571397,-0.04086875005551939,2.0408687500555196,1.9591312499444806
156,0.005,9999999999,0.25,-0.01539999999999992,-5.5618377148418915e-11,0.022321428571428492,0.056921428515810196,1.9430785714841898,2.0569214285158104
157,0.005,9999999999,0.25,-0.04539999999999992,-5.590893714844797e-11,-0.1171875,-0.11258750005590885,2.1125875000559087,1.887412499944091
158,0.005,9999999999,0.25,-0.010399999999999921,-5.597549714845463e-11,0.13671875,0.17631874994402458,1.8236812500559754,2.1763187499440244
159,0.005,9999999999,0.25,-0.006114285714285615,-5.6014628577029975e-11,0.016741071428571508,0.060626785658271266,1.9393732143417288,2.0606267856582714
160,0.005,9999999999,0.25,-0.01897142857142853,-5.613604571989925e-11,-0.050223214285714524,-0.019194642913279103,2.019194642913279,1.9808053570867208
161,0.005,9999999999,0.25,-0.0011142857142856144,-5.6143177148471396e-11,0.06975446428571452,0.11864017851528573,1.8813598214847143,2.1186401785152857
162,0.005,9999999999,0.25,-0.0053999999999999205,-5.6177737148474854e-11,-0.016741071428571508,0.027858928515250837,1.9721410714847492,2.0278589285152506
163,0.005,9999999999,0.25,-0.008971428571428533,-5.6235154291337734e-11,-0.013950892857143016,0.0270776785151933,1.9729223214848066,2.027077678515193
164,0.005,9999999999,0.25,-0.01539999999999992,-5.633371429134759e-11,-0.025111607142856984,0.009488392800809382,1.9905116071991906,2.0094883928008094
165,0.005,9999999999,0.25,-0.01897142857142853,-5.645513143421687e-11,-0.013950892857143016,0.017077678514973327,1.9829223214850267,2.0170776785149735
166,0.005,9999999999,0.25,-0.01182857142857145,-5.6530834291367295e-11,0.027901785714285476,0.06607321422918319,1.933926785770817,2.066073214229183
167,0.005,9999999999,0.25,0.012457142857142856,-5.645110857707361e-11,0.09486607142857151,0.15732321422926326,1.8426767857707367,2.157323214229263
168,0.005,9999999999,0.25,-0.00682857142857145,-5.649481143422084e-11,-0.07533482142857151,-0.03216339291363776,2.032163392913638,1.9678366070863622
169,0.005,9999999999,0.25,0.017457142857142855,-5.6383085719923955e-11,0.09486607142857151,0.16232321422933127,1.8376767857706686,2.1623232142293314
170,0.005,9999999999,0.25,0.00460000000000008,-5.635364571992101e-11,-0.05022321428571397,0.0043767856579324665,1.9956232143420676,2.0043767856579326
171,0.005,9999999999,0.25,0.01317142857142855,-5.626934857705543e-11,0.03348214285714246,0.09665357137230166,1.9033464286276984,2.096653571372302
172,0.005,9999999999,0.25,-0.0011142857142856144,-5.627648000562757e-11,-0.05580357142857095,-0.006917857199133043,2.006917857199133,1.993082142800867
173,0.005,9999999999,0.25,0.0024571428571428557,-5.6260754291340286e-11,0.01395089285714246,0.06640803565802457,1.9335919643419754,2.0664080356580246
174,0.005,9999999999,0.25,0.007457142857142856,-5.62130285770498e-11,0.01953125,0.07698839280092984,1.9230116071990702,2.0769883928009296
175,0.005,9999999999,0.25,-0.003971428571428533,-5.623844571990949e-11,-0.044642857142856984,0.0013857142294760386,1.998614285770524,2.001385714229476
176,0.005,9999999999,0.25,0.02460000000000008,-5.6081005719893736e-11,0.11160714285714303,0.1862071428010621,1.813792857198938,2.186207142801062
177,0.005,9999999999,0.25,0.012457142857142856,-5.6001280005600054e-11,-0.04743303571428603,0.015024107086855545,1.9849758929131445,2.0150241070868558
178,0.005,9999999999,0.25,-0.0053999999999999205,-5.603584000560351e-11,-0.06975446428571397,-0.025154464341749727,2.0251544643417496,1.9748455356582504
